latitude	longitude	region	gia_region	location	lab_id	indicator_type
62.6682099704328	6.27123819054503	Europe	Western_Norway	More_og_Romsdal	Beta-389711	terrestrial_limiting
62.6682099704328	6.27123819054503	Europe	Western_Norway	More_og_Romsdal	Beta-389712	terrestrial_limiting
62.6682099704328	6.27123819054503	Europe	Western_Norway	More_og_Romsdal	Beta-458897	terrestrial_limiting
62.6682099704328	6.27123819054503	Europe	Western_Norway	More_og_Romsdal	Beta-427477	terrestrial_limiting
62.6682099704328	6.27123819054503	Europe	Western_Norway	More_og_Romsdal	Beta-389713	terrestrial_limiting
62.6682099704328	6.27123819054503	Europe	Western_Norway	More_og_Romsdal	Beta-468567	terrestrial_limiting
64.8305	11.37	Europe	Western_Norway	Naeroysund	T-3806	index_point
64.53333333333333	11.75	Europe	Western_Norway	Naeroysund	T-726	terrestrial_limiting
64.8355	11.42	Europe	Western_Norway	Naeroysund	T-3844	index_point
64.9106	11.54	Europe	Western_Norway	Naeroysund	T-3805IIA	index_point
64.9302	11.6	Europe	Western_Norway	Naeroysund	TT-3843	index_point
64.9516	11.69	Europe	Western_Norway	Naeroysund	T-3845	index_point
64.9104	11.66	Europe	Western_Norway	Naeroysund	T-2844	index_point
64.9104	11.66	Europe	Western_Norway	Naeroysund	T-2845	terrestrial_limiting
64.9097	11.6	Europe	Western_Norway	Naeroysund	T-3738	terrestrial_limiting
64.9259	11.65	Europe	Western_Norway	Naeroysund	T-2847	index_point
64.9259	11.65	Europe	Western_Norway	Naeroysund	T-3043A	terrestrial_limiting
61.9317	6.87	Europe	Western_Norway	Nordfjorden	Poz-32347	index_point
61.78333333333333	6.833333333333333	Europe	Western_Norway	Nordfjorden	T-616	marine_limiting
61.936	6.89	Europe	Western_Norway	Nordfjorden	Beta-319730	terrestrial_limiting
61.11666666666667	6.0	Europe	Western_Norway	Sognefjorden	T-302	marine_limiting
61.35	7.383333333333334	Europe	Western_Norway	Sognefjorden	T-1107	terrestrial_limiting
61.35	7.383333333333334	Europe	Western_Norway	Sognefjorden	T-1050	terrestrial_limiting
63.0424	8.01	Europe	Western_Norway	Tingvoll	T-4466A	marine_limiting
63.0424	8.01	Europe	Western_Norway	Tingvoll	T-4466A	index_point
62.8605	8.21	Europe	Western_Norway	Tingvoll	T-4645A	terrestrial_limiting
62.8605	8.21	Europe	Western_Norway	Tingvoll	T-5696	terrestrial_limiting
65.28333333333333	12.15	Europe	Western_Norway	Vega	T-124	marine_limiting
65.7102477401498	11.8874537535794	Europe	Western_Norway	Vega	T-3993	terrestrial_limiting
65.7102477401498	11.8874537535794	Europe	Western_Norway	Vega	T-3059	terrestrial_limiting
65.6610244891941	11.7912806055728	Europe	Western_Norway	Vega	T-1807	terrestrial_limiting
65.6610244891941	11.7912806055728	Europe	Western_Norway	Vega	T-1808	terrestrial_limiting
65.7102477401498	11.8874537535794	Europe	Western_Norway	Vega	T-3058	terrestrial_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-44	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-60	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-60 	index_point
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-61	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-65	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-01	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-03	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-05	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-06	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-09	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-10	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-11	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-13	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-14	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-16	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-17	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-20	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-22	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-26	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-27	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-30	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-59	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-32	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-58	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-56 	index_point
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-23 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-27 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KN-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-33	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-34	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-35	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-36	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-37	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-38	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-39	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-41	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-42	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-43	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-136	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-45	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-46	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-47	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-51a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-54	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-55	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-56	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KS-57	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-34	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	MI-50	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2455	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7026	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7027	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA8623a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA8624a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA8626	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA8627	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA037	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA038	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA045	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA047	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA050	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA051	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA052	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA055	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA073	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA078	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA121	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	OA122	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-132a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-131	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-130	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7025	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7024	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7023	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7022	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2456	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2457	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2458	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2459	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2663	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2664	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2665	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2666	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2723	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	N-2724	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-21 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NGA8625	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA10996	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA11002	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA11003	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-135	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-134	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-133	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7018	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7019	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7020	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA7021	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	NZA10995	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-20 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-19 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-17 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO489	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO490	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO491	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO514	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO515	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO516	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-07	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-06	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-05	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO488	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-02	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-01	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-181	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-180	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-179	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-144	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-143	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-142a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	CK-16	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TM-03	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO486	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO485	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO460	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	A0090	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	A0247	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	A0354	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	A0446	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO009	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO088	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO091	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO092	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO152	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO239	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO246	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO248	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO266	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO350	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO351	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO351 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO417	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO418	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO419	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO432	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	AO435	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-129	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	CK-33	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	CK-17	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	DT-05	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-139	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-138	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-137	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-1	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-13	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-15	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-2	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-3	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-4	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KL-5	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-140a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-01	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-02	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-03	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-04 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-05	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-05 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-06	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-13 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-14 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-15 	index_point
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	KM-01 	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-141	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-09	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-08	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	DT-06	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	DT-07	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-452	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-453	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-454	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6315	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6316	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6639	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6640	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6730	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6731	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6732	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6733	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	GaK-6734	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-01	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-02	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-03	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-06	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	HY-07	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	DT-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima	TH-128	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	A0090	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-30	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-32	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-34	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-50	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2455	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2456	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2457	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2458	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2459	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2663	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2664	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2665	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2666	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2723	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	N-2724	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NGA8625	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA10995	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA10996	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA11002	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA11003	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA7018	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-27	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA7019	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-26	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-20	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-56	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-56 	index_point
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-57	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-58	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-59	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-60	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-60 	index_point
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-61	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-65	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-01	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-03	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-05	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-06	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-09	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-10	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-11	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-13	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-14	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-16	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-17	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	MI-22	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	KS-55	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA7020	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	NZA7022	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-132a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-133	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-134	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-135	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-136	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-137	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-138	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-139	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-140a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-141	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-142a	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-143	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-144	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-179	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-180	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-181	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TM-01	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TM-02	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TM-03	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TM-04	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TM-05	marine_limiting
28.36	130.0	East_Asia	Ryukyu_Islands	Kikaijima_1.7_mm	TH-131	marine_limiting
