Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	comment
Red_Sea_proxy	age_model	GrantEtal2014-61	13.733	42.533	3636.71	500	18O_proxy	-	-	-	0	-7.553	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-62	13.733	42.533	3694.14	500	18O_proxy	-	-	-	0	-0.643	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-63	13.733	42.533	3738.6499999999996	500	18O_proxy	-	-	-	0	0.9869999999999999	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-64	13.733	42.533	3835.68	500	18O_proxy	-	-	-	0	0.40700000000000025	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-65	13.733	42.533	3891.55	500	18O_proxy	-	-	-	0	-9.093	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-66	13.733	42.533	3977.23	500	18O_proxy	-	-	-	0	-1.0030000000000001	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-67	13.733	42.533	3993.49	500	18O_proxy	-	-	-	0	-9.802999999999999	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-68	13.733	42.533	4118.78	500	18O_proxy	-	-	-	0	-5.953	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-69	13.733	42.533	4146.4	500	18O_proxy	-	-	-	0	-9.823	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-70	13.733	42.533	4248.34	500	18O_proxy	-	-	-	0	-7.143	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-71	13.733	42.533	4260.33	500	18O_proxy	-	-	-	0	-3.533	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-72	13.733	42.533	4401.24	500	18O_proxy	-	-	-	0	-13.803	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
