Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference
Rimouski	radiocarbon	TO-4305	48.85	-67.54	2250	40	mesodesma arctatum	marine	123	90	0	6.5	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	UL-793	48.85	-67.54	6920	142	peat	terrestrial	0	0	1	16	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	UL-814	48.85	-67.54	8200	156	peat	terrestrial	0	0	1	17	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	UL-820	48.85	-67.54	8080	142	peat	terrestrial	0	0	1	23	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	UL-874	48.85	-67.54	4280	94	wood	terrestrial	0	0	0	3.9	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	UL-891	48.85	-67.54	1580	136	sphagnum	terrestrial	0	0	0	4.9	1.6	1.6	DionneColl1995
Rimouski	radiocarbon	UL-899	48.85	-67.54	4290	86	wood	terrestrial	0	0	0	4.4	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	UL-900	48.85	-67.54	4810	86	wood debris	terrestrial	0	0	1	3.7	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	UL-903	48.85	-67.54	8250	136	peat	terrestrial	0	0	0	14.9	1.6	1.6	DionneColl1995
Rimouski	radiocarbon	UL-905	48.85	-67.54	980	67	stem of picea-larix	terrestrial	0	0	1	7.2	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	UL-938	48.85	-67.54	2150	76	wood	terrestrial	0	0	0	5	1.6	1.6	DionneColl1995
Rimouski	radiocarbon	UL-973	48.85	-67.54	4080	85	wood	terrestrial	0	0	0	6.8	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	UL-980	48.85	-67.54	4250	85	wood	terrestrial	0	0	0	6.7	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	UL-982	48.85	-67.54	4060	95	wood	terrestrial	0	0	0	4.5	1.7	1.7	DionneColl1995
Rimouski	radiocarbon	UL-984	48.85	-67.54	4700	80	wood fragments	terrestrial	0	0	1	3.7	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	UL-788	48.85	-67.54	11130	149	mytilus edulis	marine	123	90	-1	45	2.4	2.4	DionneColl1995
Rimouski	radiocarbon	UL-792	48.85	-67.54	10710	139	mytilus edulis	marine	123	90	0	51	4.2	4.2	DionneColl1995
Rimouski	radiocarbon	UL-858	48.85	-67.54	2220	86	mesodesma arctatum	marine	123	90	0	6.5	3.8	3.8	DionneColl1995
Rimouski	radiocarbon	UL-860	48.85	-67.54	11110	121	shells	marine	123	90	-1	46	2.4	2.4	DionneColl1995
Rimouski	radiocarbon	UL-861	48.85	-67.54	9890	112	shells	marine	123	90	0	24	3.6	3.6	DionneColl1995
Rimouski	radiocarbon	BETA-56334	48.85	-67.54	10410	140	shells	marine	123	90	0	48	4.2	4.2	DionneColl1995
Rimouski	radiocarbon	UL-884	48.85	-67.54	10570	121	shells	marine	123	90	-1	38	2	2	DionneColl1995
Rimouski	radiocarbon	QU-108	49.17	-66.33	9620	158	shells	marine	123	90	0	21	3.6	3.6	DionneColl1995
Rimouski	radiocarbon	QU-109	49.17	-66.33	9690	187	shells	marine	123	90	-1	18	1.2	1.2	DionneColl1995
Rimouski	radiocarbon	GSC-102	48.13	-69.13	13110	177	portlandia arctica	marine	203	94	-1	160	2.6	2.6	DyckFyles1963
