Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	notes
Sund	radiocarbon	K-3264	55.85	12.55	6740	105	Wood	terrestrial	-	-	1	2.05	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3374	55.85	12.55	5800	110	Wood	terrestrial	-	-	1	4.1	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3375	55.85	12.55	5530	105	Wood	terrestrial	-	-	1	4.23	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3517	55.85	12.55	4970	65	Charcoal	terrestrial	-	-	1	4.1	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3519	55.85	12.55	6910	105	Wood	terrestrial	-	-	-1	-0.15	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3520	55.85	12.55	6990	80	Wood stump	terrestrial	-	-	1	1.62	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3521	55.85	12.55	6230	100	Wood	terrestrial	-	-	-1	2.37	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3522	55.85	12.55	5680	95	Wood	terrestrial	-	-	-1	1.82	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-3523	55.85	12.55	5070	90	Wood	terrestrial	-	-	-1	1.77	1.118033988749895	1.118033988749895	Christensen1982	
Sund	radiocarbon	K-4714	55.85	12.55	6820	105	Charcoal	terrestrial	-	-	1	2	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-4959	55.85	12.55	7410	110	Charcoal	terrestrial	-	-	1	1.6	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-4960	55.85	12.55	6130	100	Charcoal	terrestrial	-	-	-1	2.9	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-4961	55.85	12.55	3100	95	Charcoal	terrestrial	-	-	1	4.12	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-4962	55.85	12.55	5990	90	Charcoal	terrestrial	-	-	1	4.05	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-4970	55.85	12.55	7060	105	Wood	terrestrial	-	-	1	1.54	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-5105	55.85	12.55	6850	105	Charcoal	terrestrial	-	-	1	2.85	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-5106	55.85	12.55	3210	80	Charcoal	terrestrial	-	-	1	3.72	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-5107	55.85	12.55	4500	85	Charcoal	terrestrial	-	-	1	4.47	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-5663	55.72	12.1	7490	110	Quercus sp. wood	terrestrial	-	-	1	3.7	1.118033988749895	1.118033988749895	Rasmussen1992	
Sund	radiocarbon	K-5664	55.72	12.1	6960	110	Quercus sp. wood	terrestrial	-	-	1	1.3	1.118033988749895	1.118033988749895	Rasmussen1992	
Sund	radiocarbon	K-5772	55.85	12.55	5720	115	Wood	terrestrial	-	-	-1	2.25	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-5773	55.85	12.55	6030	75	Wood	terrestrial	-	-	-1	2.25	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-5992	55.85	12.55	5820	105	Charcoal	terrestrial	-	-	1	3.9	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-6036	55.67	12.58	7680	115	Quercus sp. root	terrestrial	-	-	1	-5.9	1.118033988749895	1.118033988749895	Fischer1993	
Sund	radiocarbon	K-6856	55.85	12.55	6720	65	Charcoal	terrestrial	-	-	1	3	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	K-6857	55.85	12.55	6530	60	Charcoal	terrestrial	-	-	1	3	1.118033988749895	1.118033988749895	Christensen2014	
Sund	radiocarbon	Poz-42496	55.68	12.86	8660	50	Cladium mariscus fruits	terrestrial	-	-	1	-15.7	1.118033988749895	1.118033988749895	BennikeEtal2012	
Sund	radiocarbon	Poz-42497	55.82	12.72	9240	50	Phragmites australis remains	terrestrial	-	-	1	-26	1.118033988749895	1.118033988749895	BennikeEtal2012	
Sund	radiocarbon	T-10665	55.67	12.58	8225	95	Pinus sylvestris wood	terrestrial	-	-	1	-6.5	1.118033988749895	1.118033988749895	Fischer1993	
